Restaurant Name,City,Cost for two,Currency,Price range,Rating,Rating text,Votes
Bikaner Sweets & Bakers,New Delhi,500,Indian Rupee,2,0,Not rated,2
Somang House Restaurant,New Delhi,500,Indian Rupee,2,0,Not rated,0
The Second Wife Kitchen,New Delhi,500,Indian Rupee,2,0,Not rated,2
Naughty 9 Kitchen & Bar,New Delhi,600,Indian Rupee,2,0,Not rated,3
Turning Point Fast Food,New Delhi,600,Indian Rupee,2,0,Not rated,1
Hotel Green View Palace,Noida,700,Indian Rupee,2,0,Not rated,0
BSGulati's Punjabi Swad,Noida,700,Indian Rupee,2,2.5,Average,357
Handi Masala Restaurant,New Delhi,500,Indian Rupee,2,2.6,Average,16
Mama's Nu Khana Khazana,New Delhi,900,Indian Rupee,2,2.6,Average,169
Ankur Family Restaurant,New Delhi,500,Indian Rupee,2,2.8,Average,7
Ceaser Fast Food Centre,New Delhi,500,Indian Rupee,2,2.8,Average,9
Jammu And Kashmir House,New Delhi,500,Indian Rupee,2,2.9,Average,4
SGF - Spice Grill Flame,New Delhi,500,Indian Rupee,2,2.9,Average,8
Deepika Khaitan's Cakes,New Delhi,700,Indian Rupee,2,2.9,Average,4
Uncle's JVCC Restaurant,Noida,600,Indian Rupee,2,3,Average,26
Sethi's Kabab & Curries,New Delhi,500,Indian Rupee,2,3.1,Average,22
Man Vs Food The Kitchen,New Delhi,600,Indian Rupee,2,3.1,Average,9
THS - The Hunger Street,New Delhi,600,Indian Rupee,2,3.2,Average,49
Ashoka's Veg Restaurant,Aurangabad,400,Indian Rupee,2,3.3,Average,46
Anandini - The Tea Room,New Delhi,500,Indian Rupee,2,3.4,Average,18
Sachdeva Chicken Corner,New Delhi,500,Indian Rupee,2,3.4,Average,39
Time2Eat - Mama Chicken,Agra,500,Indian Rupee,2,3.6,Good,94
Percolator Coffee House,Vizag,500,Indian Rupee,2,3.6,Good,84
The Heroes Bistro & Bar,New Delhi,900,Indian Rupee,2,4,Very Good,47
Elite Indian Restaurant,Colombo,1800,Sri Lankan Rupee(LKR),2,2.4,Poor,240
Benson's Steak and Sushi,Macon,25,Dollar($),2,3.7,Good,243
Rodeo Mexican Restaurant,Valdosta,25,Dollar($),2,3.8,Good,199
Goldy's Breakfast Bistro,Boise,25,Dollar($),2,4.5,Excellent,879
Rumba Island Bar & Grill,Tampa Bay,25,Dollar($),2,4.6,Excellent,1321
Choco-House Chocolatiers,New Delhi,500,Indian Rupee,2,0,Not rated,0
Kolkata Biriyani On Call,New Delhi,500,Indian Rupee,2,0,Not rated,0
Evergreen Tandoori Night,Faridabad,550,Indian Rupee,2,0,Not rated,3
Hungry Folks Food Corner,New Delhi,600,Indian Rupee,2,0,Not rated,3
Rama Desi Ghee Meat Wala,New Delhi,650,Indian Rupee,2,0,Not rated,0
Momos Hut & Chinese Food,New Delhi,500,Indian Rupee,2,2.4,Poor,20
Chawla's Tandoori Xpress,New Delhi,600,Indian Rupee,2,2.5,Average,75
Mezbaan Jaika Restaurant,Noida,500,Indian Rupee,2,2.7,Average,18
Chawla Family Restaurant,New Delhi,700,Indian Rupee,2,2.9,Average,8
Fees - The Cloud Kitchen,Gurgaon,850,Indian Rupee,2,2.9,Average,5
Cinnabon & Auntie Anne's,Noida,500,Indian Rupee,2,3.1,Average,6
Burger Unlimited Kitchen,Gurgaon,600,Indian Rupee,2,3.2,Average,41
Paddy's - The Grub Grill,Gurgaon,600,Indian Rupee,2,3.2,Average,11
Confectionately Seerat's,New Delhi,600,Indian Rupee,2,3.2,Average,13
Ashok & Ashok Meat Dhaba,New Delhi,650,Indian Rupee,2,3.2,Average,11
Divya's Rimpy Restaurant,New Delhi,800,Indian Rupee,2,3.2,Average,245
Moets Curry Leaf Express,New Delhi,900,Indian Rupee,2,3.2,Average,23
Tamil Nadu House Canteen,New Delhi,600,Indian Rupee,2,3.4,Average,161
Kareem's Kabab & Biryani,Aurangabad,650,Indian Rupee,2,3.4,Average,39
Genuine Broaster Chicken,Patna,500,Indian Rupee,2,3.5,Good,42
Peshawari Chicken Corner,New Delhi,500,Indian Rupee,2,3.6,Good,76
Cravings By Arshi Dhupia,New Delhi,800,Indian Rupee,2,3.6,Good,29
New York Slice - Express,New Delhi,800,Indian Rupee,2,3.6,Good,160
The Categorical Eat Pham,New Delhi,600,Indian Rupee,2,3.7,Good,94
Fishpatrick's Crabby Cafe,Winchester Bay,25,Dollar($),2,3.2,Average,16
Cheddar's Scratch Kitchen,Valdosta,25,Dollar($),2,3.7,Good,209
Muradabadi Chicken Corner,New Delhi,500,Indian Rupee,2,0,Not rated,3
New Sindhi Chicken Corner,New Delhi,500,Indian Rupee,2,0,Not rated,0
Foresto Lawn & Restaurant,New Delhi,600,Indian Rupee,2,0,Not rated,2
Javed Bawarchi Restaurant,New Delhi,600,Indian Rupee,2,0,Not rated,0
Sugar & Spice - Le Marche,Gurgaon,800,Indian Rupee,2,2.4,Poor,88
Blue Water Grille Express,New Delhi,700,Indian Rupee,2,2.6,Average,27
DCK- Dana Choga's Kitchen,Noida,800,Indian Rupee,2,2.7,Average,340
Kar C Lounge & Restaurant,Noida,600,Indian Rupee,2,2.8,Average,16
Satyam Rooftop Restaurant,New Delhi,600,Indian Rupee,2,2.9,Average,9
DCK- Dana Choga's Kitchen,New Delhi,800,Indian Rupee,2,2.9,Average,252
Exotic Rooftop Restaurant,New Delhi,600,Indian Rupee,2,3,Average,5
Sugar & Spice - Le Marche,New Delhi,800,Indian Rupee,2,3,Average,67
Shivani Catering Services,Gurgaon,500,Indian Rupee,2,3.1,Average,17
The Dessert Table Company,Noida,500,Indian Rupee,2,3.1,Average,9
Sher 'A' Punjab Bhojnalya,New Delhi,600,Indian Rupee,2,3.3,Average,36
Flashback Midnight Hunger,New Delhi,600,Indian Rupee,2,3.4,Average,50
Gopal (Sindhi) Restaurant,New Delhi,650,Indian Rupee,2,3.4,Average,59
Punjabi By Nature Express,New Delhi,600,Indian Rupee,2,3.5,Good,206
DCK- Dana Choga's Kitchen,Gurgaon,800,Indian Rupee,2,3.5,Good,148
Rajdhani Thali Restaurant,New Delhi,950,Indian Rupee,2,3.6,Good,1134
Delhi - Kingdom of Dreams,Gurgaon,500,Indian Rupee,2,3.7,Good,364
Brothers' Amritsari Dhaba,Amritsar,400,Indian Rupee,2,3.8,Good,71
Gokul Gujarati Restaurant,Doha,50,Qatari Rial(QR),2,4.3,Very Good,211
Hobing Korean Dessert Cafe,Taguig City,600,Botswana Pula(P),2,4.5,Excellent,118
Mario's Italian Restaurant,Dubuque,25,Dollar($),2,3.6,Good,140
Moon River Brewing Company,Savannah,25,Dollar($),2,3.7,Good,747
Fish Tales Lakeside Grille,Gainesville,25,Dollar($),2,3.8,Good,107
Tokyo Japanese Steak House,Waterloo,25,Dollar($),2,3.9,Good,156
Cactus Flower Cafe Navarre,Pensacola,25,Dollar($),2,4.2,Very Good,635
Houndstooth Grill & Tavern,Gainesville,25,Dollar($),2,4.4,Very Good,239
Cafe Le Rue @ The Landings,Columbus,25,Dollar($),2,4.6,Excellent,489
Chawla's Tandoori Junction,New Delhi,500,Indian Rupee,2,0,Not rated,3
Colonel's Kebabs & Curries,New Delhi,600,Indian Rupee,2,0,Not rated,0
Lucknow Wale Kwality Kabab,Noida,600,Indian Rupee,2,0,Not rated,1
Nirvana The Divine Kitchen,New Delhi,700,Indian Rupee,2,0,Not rated,0
Test Restaruants for Medio,New Delhi,800,Indian Rupee,2,0,Not rated,1
Grill King Kabab & Curries,Gurgaon,500,Indian Rupee,2,2.4,Poor,20
Peshawari Delux Restaurant,Noida,700,Indian Rupee,2,2.4,Poor,52
The Coffee Bean & Tea Leaf,Noida,700,Indian Rupee,2,2.6,Average,55
Tea Lounge - Jaypee Greens,Noida,900,Indian Rupee,2,2.9,Average,14
Hotel Rajvanshi Restaurant,Gurgaon,600,Indian Rupee,2,3.3,Average,25
Thok (The House of Kakori),New Delhi,600,Indian Rupee,2,3.4,Average,485
Hungry House Pizzas & More,Noida,600,Indian Rupee,2,3.4,Average,79
Jughead's Fast Food Corner,New Delhi,500,Indian Rupee,2,3.6,Good,438
The Coffee Bean & Tea Leaf,New Delhi,700,Indian Rupee,2,3.6,Good,127
Wangchuk's Ladakhi Kitchen,Gurgaon,850,Indian Rupee,2,3.6,Good,241
La Baguette - The Imperial,New Delhi,900,Indian Rupee,2,3.8,Good,45
Sea Inn - Raju Gaari Dhaba,Vizag,450,Indian Rupee,2,4,Very Good,169
Tuk Tuk Indian Street Food,Edinburgh,20,Pounds,2,4,Very Good,76
El Toreo Mexican Restaurant,Valdosta,25,Dollar($),2,3.1,Average,83
Austin's BBQ and Oyster Bar,Albany,25,Dollar($),2,3.3,Average,35
Mulligan's Brick Oven Grill,Waterloo,25,Dollar($),2,3.6,Good,80
The Machine Shed Restaurant,Des Moines,25,Dollar($),2,3.8,Good,308
Granite City Food & Brewery,Davenport,25,Dollar($),2,4,Very Good,199
Lucianos Italian Restaurant,Boise,25,Dollar($),2,4.4,Very Good,360
Blue Orchid Thai Restaurant,Lincoln,25,Dollar($),2,4.5,Excellent,799
Mandarin Chinese Restaurant,Macon,25,Dollar($),2,4.5,Excellent,302
Tibby's New Orleans Kitchen,Orlando,25,Dollar($),2,4.7,Excellent,1412
Gupta's Vegetarian Paradise,New Delhi,500,Indian Rupee,2,0,Not rated,1
Special No.1 Biryani Corner,Gurgaon,700,Indian Rupee,2,0,Not rated,2
WTF - World's Tastiest Food,Noida,800,Indian Rupee,2,2.4,Poor,5
Ganesha Sweets & Restaurant,New Delhi,500,Indian Rupee,2,2.6,Average,26
The Indian Grill Restaurant,New Delhi,600,Indian Rupee,2,2.8,Average,10
Punjab Chicken & Bar-Be-Que,New Delhi,600,Indian Rupee,2,2.9,Average,5
Bakers Delight - The Atrium,Faridabad,700,Indian Rupee,2,3,Average,10
Ipshita's Cakes Mamma Bakes,New Delhi,700,Indian Rupee,2,3.1,Average,11
Sweet & Crusty - Eros Hotel,New Delhi,700,Indian Rupee,2,3.7,Good,44
The Tea Place by Manjushree,New Delhi,700,Indian Rupee,2,4.1,Very Good,92
The Grill Kitchen - Gourmet,New Delhi,800,Indian Rupee,2,4.1,Very Good,81
Kalmes Breaktime Bar & Grill,Dubuque,25,Dollar($),2,3.6,Good,48
Brown Bottle The Cedar Falls,Waterloo,25,Dollar($),2,3.7,Good,134
Smoke House BBQ and Catering,Gainesville,25,Dollar($),2,3.8,Good,89
Chef Lee's Peking Restaurant,Columbus,25,Dollar($),2,4,Very Good,335
The Street- Curries & Grills,Faridabad,600,Indian Rupee,2,0,Not rated,1
Street Foods by Punjab Grill,Gurgaon,600,Indian Rupee,2,0,Not rated,1
The Saffron Plant Restaurant,Noida,700,Indian Rupee,2,0,Not rated,0
New Hyderabadi Biryani House,New Delhi,500,Indian Rupee,2,2.5,Average,25
Prince Chicken & Mutton Shop,New Delhi,600,Indian Rupee,2,2.6,Average,22
The Gourmet Shop - The Uppal,New Delhi,500,Indian Rupee,2,3,Average,4
Crossroad Bar and Restaurant,New Delhi,700,Indian Rupee,2,3,Average,39
Jungli Moon Dance Restaurant,Ranchi,500,Indian Rupee,2,3.1,Average,26
Dhaba Cash 'N' Carry Kitchen,New Delhi,600,Indian Rupee,2,3.1,Average,16
Street Foods by Punjab Grill,New Delhi,600,Indian Rupee,2,3.2,Average,17
Udupidarshini Veg Restaurant,New Delhi,550,Indian Rupee,2,3.4,Average,33
Bade Bhai Ka Brothers' Dhaba,Amritsar,500,Indian Rupee,2,3.7,Good,94
Manohar Dairy And Restaurant,Bhopal,400,Indian Rupee,2,4.1,Very Good,238
Monolos Playhouse Restaurant,Manchester,30,Pounds,2,3.3,Average,14
Simply Strawberries By Jagro,Colombo,1300,Sri Lankan Rupee(LKR),2,4.5,Excellent,146
Vince's Restaurant & Pizzeria,Monroe,25,Dollar($),2,3.6,Good,65
Thatcher's Barbeque and Grill,Dalton,25,Dollar($),2,3.7,Good,38
Flatbread Neapolitan Pizzeria,Boise,25,Dollar($),2,4.6,Excellent,615
Raging Bull - The Spicy Punch,Noida,500,Indian Rupee,2,0,Not rated,0
Celebration Family Restaurant,New Delhi,800,Indian Rupee,2,0,Not rated,0
Kashish Restaurant & Caterers,New Delhi,550,Indian Rupee,2,2.8,Average,8
Sen's Sational Xpress Kitchen,Noida,600,Indian Rupee,2,3,Average,7
Sethi's Restaurant & Barbeque,New Delhi,700,Indian Rupee,2,3.7,Good,422
Mandap - Hotel Express Towers,Vadodara,600,Indian Rupee,2,4,Very Good,191
Valarmathi Kongunaatu Samayal,Coimbatore,350,Indian Rupee,2,4.5,Excellent,380
Mom & Dad's Italian Restaurant,Valdosta,25,Dollar($),2,3.7,Good,183
Jaco's Bayfront Bar and Grille,Pensacola,25,Dollar($),2,3.9,Good,502
Ceviche Tapas Bar & Restaurant,Tampa Bay,25,Dollar($),2,4.1,Very Good,986
Jim Shaw's Seafood Grill & Bar,Macon,25,Dollar($),2,4.6,Excellent,467
Atlanta Highway Seafood Market,Gainesville,25,Dollar($),2,4.9,Excellent,681
Shree Bikaner Mishthan Bhandar,Gurgaon,500,Indian Rupee,2,0,Not rated,2
The Chaupal Bar And Restaurant,New Delhi,800,Indian Rupee,2,2.9,Average,14
Balluchi's - The Royal Cuisine,New Delhi,800,Indian Rupee,2,3,Average,4
Shiv Shakti Vaishno Bhojnalaya,New Delhi,500,Indian Rupee,2,3.1,Average,22
Paramjeet Fish & Chicken Point,New Delhi,550,Indian Rupee,2,3.1,Average,15
Chawla's Unique Chicken Corner,New Delhi,600,Indian Rupee,2,3.2,Average,35
MR.D - Deliciousness Delivered,New Delhi,700,Indian Rupee,2,3.3,Average,148
Makhan Fish and Chicken Corner,Amritsar,700,Indian Rupee,2,3.4,Average,345
Orange Peel by Rasleen Kochhar,New Delhi,700,Indian Rupee,2,3.6,Good,44
Calzone- Dine & Rooftop Lounge,Jaipur,800,Indian Rupee,2,3.7,Good,112
Divtya Budhlya Wada Restaurant,Nashik,400,Indian Rupee,2,3.8,Good,76
Crazy Kitchen Lounge & Terrace,New Delhi,700,Indian Rupee,2,3.9,Good,176
Sangeetha Vegetarian Restaurant,Abu Dhabi,60,Emirati Diram(AED),2,3.6,Good,268
Hangchuaa's Chinese Food Corner,New Delhi,600,Indian Rupee,2,2.7,Average,5
Moti Mahal Delux Tandoori Trail,Gurgaon,800,Indian Rupee,2,2.9,Average,16
Bengali Pastry Shop & Snack Bar,New Delhi,550,Indian Rupee,2,3.2,Average,70
Sweet Nothings By Avanti Mathur,New Delhi,600,Indian Rupee,2,3.7,Good,40
Burt's Butcher Shoppe and Eatery,Columbus,25,Dollar($),2,4.3,Very Good,213
Piper's & Grill - The Night Chef,New Delhi,500,Indian Rupee,2,0,Not rated,0
Shri Bikaner Sweets & Restaurant,New Delhi,500,Indian Rupee,2,0,Not rated,0
Platform Nine and Three Quarters,New Delhi,600,Indian Rupee,2,2.6,Average,54
Aarush - A Mediterranean Kitchen,Gurgaon,600,Indian Rupee,2,3.2,Average,6
Puran Chand Ambala Wale Di Hatti,New Delhi,600,Indian Rupee,2,3.3,Average,34
Midnight Cravings Beyond Control,Gurgaon,800,Indian Rupee,2,3.3,Average,336
Mauryan Multi Cuisine Restaurant,New Delhi,900,Indian Rupee,2,3.4,Average,31
Prairie Grille at SteepleGate Inn,Davenport,25,Dollar($),2,3.4,Average,53
Tony's Italian Restaurant & Pizza,Dalton,25,Dollar($),2,3.7,Good,116
DePalma's Italian Cafe - Downtown,Athens,25,Dollar($),2,4,Very Good,353
Muradabadi Chicken Biryani Corner,Faridabad,500,Indian Rupee,2,0,Not rated,0
Barbeque Creation By Kadhai Tadka,New Delhi,800,Indian Rupee,2,2.5,Average,78
Tunday Kababi Dastarkhwan-e-Awadh,Gurgaon,700,Indian Rupee,2,3.1,Average,13
Anchorage Cafe Restaurant Wine Bar,Victor Harbor,20,Dollar($),2,3.6,Good,96
DePalma's Italian Cafe - East Side,Athens,25,Dollar($),2,4.1,Very Good,387
Call For Cuisine - Hotel Grenville,Gurgaon,600,Indian Rupee,2,0,Not rated,2
Moti Mahal Delux - Tandooori Trail,New Delhi,800,Indian Rupee,2,2.7,Average,90
Pom Pom's Teahouse and Sandwicheria,Orlando,25,Dollar($),2,4.9,Excellent,1457
Pradhan Ji Multi Cuisine Restaurant,New Delhi,650,Indian Rupee,2,3.3,Average,41
French Crust - The Suryaa New Delhi,New Delhi,900,Indian Rupee,2,3.3,Average,19
Purani Dilli's Al Karam Kebab House,Gurgaon,950,Indian Rupee,2,3.4,Average,483
QRO Gourmeteriia BY DARK HOUSE KAFE,New Delhi,600,Indian Rupee,2,4.2,Very Good,349
Mr. Confectioner - Pride Plaza Hotel,New Delhi,500,Indian Rupee,2,0,Not rated,0
Alam Muradabadi & Hyderabadi Biryani,Noida,500,Indian Rupee,2,0,Not rated,0
Viceroy Bar - Hotel Classic Diplomat,New Delhi,800,Indian Rupee,2,0,Not rated,0
Celebration Multi Cuisine Restaurant,New Delhi,500,Indian Rupee,2,2.7,Average,14
Chez Papillons by Bonjour Chocolates,New Delhi,800,Indian Rupee,2,3.3,Average,10
Moti Mahal Delux- Legendary Culinary,Noida,900,Indian Rupee,2,3.6,Good,72
Moti Mahal Delux - Legendary Culinary,New Delhi,600,Indian Rupee,2,2.6,Average,146
Amrit's Agni Multi Cuisine Restaurant,Noida,550,Indian Rupee,2,2.9,Average,4
Chokho Jeeman Marwari Jain Bhojanalya,Agra,400,Indian Rupee,2,4,Very Good,87
24/7 Pastry Shop - The Lalit New Delhi,New Delhi,900,Indian Rupee,2,3.3,Average,46
Coffee Culture - The Ristorante Lounge,Surat,650,Indian Rupee,2,4,Very Good,223
Giuseppe's Pizza & Italian Specialities,Augusta,25,Dollar($),2,4.1,Very Good,430
Theo Yianni's Authentic Greek Restaurant,Weirton,25,Dollar($),2,3.9,Good,156
The Old Baker - Jaypee Vasant Continental,New Delhi,500,Indian Rupee,2,3.3,Average,17
Aangan - Downtown Multicuisine Restaurant,Kochi,650,Indian Rupee,2,4.2,Very Good,146
Delhi 6 - Royal Cuisine Of The Walled City,New Delhi,500,Indian Rupee,2,4.1,Very Good,271
Organic German Bakeshop - Brown Bread Bakery,New Delhi,600,Indian Rupee,2,3.2,Average,22
G+,New Delhi,150,Indian Rupee,1,0,Not rated,3
4U,Noida,250,Indian Rupee,1,0,Not rated,1
A1,Gurgaon,200,Indian Rupee,1,3,Average,4
PIE,New Delhi,250,Indian Rupee,1,0,Not rated,1
KSG,New Delhi,300,Indian Rupee,1,0,Not rated,1
RTW,New Delhi,150,Indian Rupee,1,2.6,Average,49
SFC,New Delhi,250,Indian Rupee,1,2.8,Average,11
BTW,New Delhi,400,Indian Rupee,1,2.8,Average,63
CHA,Gurgaon,200,Indian Rupee,1,3.2,Average,7
KTS,New Delhi,250,Indian Rupee,1,3.3,Average,18
Dec,New Delhi,300,Indian Rupee,1,3.3,Average,15
DND,Noida,350,Indian Rupee,1,3.5,Good,196
Grit,Athens,10,Dollar($),1,4.2,Very Good,800
Dips,New Delhi,300,Indian Rupee,1,2.8,Average,23
Kuzo,Gurgaon,300,Indian Rupee,1,3.2,Average,10
Sona,New Delhi,400,Indian Rupee,1,3.4,Average,29
hug!,New Delhi,300,Indian Rupee,1,3.5,Good,19
Fu.D,Gurgaon,250,Indian Rupee,1,3.7,Good,58
Kasba,New Delhi,250,Indian Rupee,1,0,Not rated,0
Giani,New Delhi,300,Indian Rupee,1,0,Not rated,1
Sagar,New Delhi,300,Indian Rupee,1,0,Not rated,2
Dhara,Gurgaon,400,Indian Rupee,1,0,Not rated,1
Balti,Noida,400,Indian Rupee,1,0,Not rated,1
Giani,Noida,400,Indian Rupee,1,0,Not rated,0
Aahar,Gurgaon,400,Indian Rupee,1,2,Poor,60
G Dot,Gurgaon,400,Indian Rupee,1,2.4,Poor,26
Wimpy,New Delhi,350,Indian Rupee,1,2.6,Average,220
Uraki,New Delhi,400,Indian Rupee,1,2.7,Average,8
Jalsa,New Delhi,450,Indian Rupee,1,2.7,Average,6
Kathi,New Delhi,400,Indian Rupee,1,2.8,Average,75
Dawat,New Delhi,450,Indian Rupee,1,2.9,Average,49
Aroma,Noida,300,Indian Rupee,1,3,Average,4
B Two,New Delhi,400,Indian Rupee,1,3,Average,7
Pash!,New Delhi,200,Indian Rupee,1,3.1,Average,6
Vdesi,New Delhi,400,Indian Rupee,1,3.1,Average,5
Giani,Gurgaon,300,Indian Rupee,1,3.2,Average,7
K Lab,Gurgaon,350,Indian Rupee,1,3.4,Average,16
Utsav,New Delhi,250,Indian Rupee,1,3.5,Good,13
AOWLS,New Delhi,300,Indian Rupee,1,3.5,Good,37
Debon,Noida,400,Indian Rupee,1,3.5,Good,85
Bhane,New Delhi,300,Indian Rupee,1,3.6,Good,26
Kings,New Delhi,300,Indian Rupee,1,3.6,Good,83
Giani,Faridabad,400,Indian Rupee,1,3.6,Good,70
Potet,New Delhi,300,Indian Rupee,1,3.7,Good,23
Iroha,Gurgaon,400,Indian Rupee,1,3.7,Good,63
Kev's,New Delhi,100,Indian Rupee,1,3.9,Good,184
Oye24,Indore,250,Indian Rupee,1,4.1,Very Good,152
Giapo,Auckland,20,NewZealand($),1,4.7,Excellent,617
Miann,Auckland,25,NewZealand($),1,4.9,Excellent,281
Freezy,New Delhi,50,Indian Rupee,1,0,Not rated,0
Bigbee,New Delhi,100,Indian Rupee,1,0,Not rated,0
Shri G,Noida,100,Indian Rupee,1,0,Not rated,0
Hungro,Noida,150,Indian Rupee,1,0,Not rated,1
BonJuz,New Delhi,200,Indian Rupee,1,0,Not rated,0
D Food,New Delhi,200,Indian Rupee,1,0,Not rated,0
Savour,Gurgaon,250,Indian Rupee,1,0,Not rated,1
Oh My!,Faridabad,300,Indian Rupee,1,0,Not rated,2
D.A.A.,New Delhi,300,Indian Rupee,1,0,Not rated,0
Wrapss,New Delhi,350,Indian Rupee,1,0,Not rated,1
Subhoj,Noida,350,Indian Rupee,1,0,Not rated,2
Shisha,New Delhi,400,Indian Rupee,1,0,Not rated,0
Southy,New Delhi,400,Indian Rupee,1,2.4,Poor,33
Sayyam,New Delhi,250,Indian Rupee,1,2.7,Average,16
Chawla,New Delhi,400,Indian Rupee,1,2.7,Average,7
Chakna,Noida,450,Indian Rupee,1,2.7,Average,5
Pyaali,New Delhi,200,Indian Rupee,1,2.8,Average,7
Scoops,New Delhi,200,Indian Rupee,1,2.8,Average,9
Zayaka,New Delhi,450,Indian Rupee,1,2.8,Average,8
Empire,New Delhi,100,Indian Rupee,1,2.9,Average,5
Gopala,New Delhi,250,Indian Rupee,1,2.9,Average,6
Banspi,New Delhi,350,Indian Rupee,1,2.9,Average,13
Samrat,Gurgaon,400,Indian Rupee,1,2.9,Average,10
Amchur,New Delhi,450,Indian Rupee,1,2.9,Average,6
Karuna,New Delhi,200,Indian Rupee,1,3,Average,15
Fudged,New Delhi,400,Indian Rupee,1,3,Average,17
Keshar,New Delhi,400,Indian Rupee,1,3,Average,4
Refuel,New Delhi,150,Indian Rupee,1,3.1,Average,6
Bimbos,New Delhi,350,Indian Rupee,1,3.1,Average,16
Odisha,New Delhi,450,Indian Rupee,1,3.1,Average,52
King's,New Delhi,150,Indian Rupee,1,3.2,Average,7
Moroca,New Delhi,350,Indian Rupee,1,3.2,Average,31
1990's,New Delhi,250,Indian Rupee,1,3.3,Average,15
Breadz,New Delhi,300,Indian Rupee,1,3.3,Average,48
Kaveri,New Delhi,300,Indian Rupee,1,3.3,Average,51
Turant,New Delhi,300,Indian Rupee,1,3.3,Average,47
Kaleva,New Delhi,400,Indian Rupee,1,3.3,Average,61
Gopala,Noida,200,Indian Rupee,1,3.4,Average,23
Gopala,Gurgaon,250,Indian Rupee,1,3.4,Average,37
Teflas,New Delhi,300,Indian Rupee,1,3.4,Average,53
Idliss,Gurgaon,400,Indian Rupee,1,3.4,Average,359
Pakwan,Gurgaon,400,Indian Rupee,1,3.4,Average,60
Fomads,Gurgaon,300,Indian Rupee,1,3.6,Good,26
Eat On,Allahabad,200,Indian Rupee,1,3.7,Good,105
Ifthar,Kochi,350,Indian Rupee,1,3.8,Good,281
Bistro,New Delhi,150,Indian Rupee,1,3.9,Good,55
Kunafa,New Delhi,300,Indian Rupee,1,3.9,Good,200
Vintro,New Delhi,350,Indian Rupee,1,3.9,Good,96
Basant,Ludhiana,400,Indian Rupee,1,3.9,Good,109
Teasta,Noida,200,Indian Rupee,1,4.1,Very Good,632
Tony's,New Delhi,200,Indian Rupee,1,4.4,Very Good,163
Jamjar,Birmingham,15,Pounds,1,3.1,Average,11
Scratch,Waterloo,10,Dollar($),1,3.7,Good,136
Pho Bac,Augusta,10,Dollar($),1,4.1,Very Good,270
Henry's,Savannah,10,Dollar($),1,4.1,Very Good,287
Clocked,Athens,10,Dollar($),1,4.2,Very Good,613
Mx Corn,Gurgaon,100,Indian Rupee,1,0,Not rated,2
Govinda,New Delhi,100,Indian Rupee,1,0,Not rated,1
Mx Corn,New Delhi,100,Indian Rupee,1,0,Not rated,1
Noddy's,New Delhi,100,Indian Rupee,1,0,Not rated,0
Mx Corn,Noida,100,Indian Rupee,1,0,Not rated,0
My Corn,Noida,100,Indian Rupee,1,0,Not rated,0
Foodiez,New Delhi,150,Indian Rupee,1,0,Not rated,2
Jaisons,New Delhi,150,Indian Rupee,1,0,Not rated,1
Just In,New Delhi,200,Indian Rupee,1,0,Not rated,0
Milko's,New Delhi,200,Indian Rupee,1,0,Not rated,2
Yumbuns,New Delhi,200,Indian Rupee,1,0,Not rated,1
Ahmed's,Noida,200,Indian Rupee,1,0,Not rated,0
L'amore,Noida,200,Indian Rupee,1,0,Not rated,2
Lassilo,Noida,200,Indian Rupee,1,0,Not rated,0
Sarfira,Noida,200,Indian Rupee,1,0,Not rated,1
Giani's,Gurgaon,250,Indian Rupee,1,0,Not rated,2
Indochi,Gurgaon,250,Indian Rupee,1,0,Not rated,0
Baba Ji,New Delhi,250,Indian Rupee,1,0,Not rated,0
Dada Ka,New Delhi,250,Indian Rupee,1,0,Not rated,0
Foodizm,New Delhi,250,Indian Rupee,1,0,Not rated,0
Yum Yum,New Delhi,250,Indian Rupee,1,0,Not rated,2
Yolkers,Noida,250,Indian Rupee,1,0,Not rated,1
Oh My !,Faridabad,300,Indian Rupee,1,0,Not rated,1
Firefly,Gurgaon,300,Indian Rupee,1,0,Not rated,0
Buzybee,New Delhi,300,Indian Rupee,1,0,Not rated,0
Foodies,New Delhi,300,Indian Rupee,1,0,Not rated,0
Singh's,New Delhi,300,Indian Rupee,1,0,Not rated,0
Zawlbuk,New Delhi,300,Indian Rupee,1,0,Not rated,2
